Você é:;Campus;Curso;1. Salas de aula [Quantitativo de Mesas e cadeiras];1. Salas de aula [Quantitativo de salas];1. Salas de aula [Dimensão das salas];1. Salas de aula [Limpeza];1. Salas de aula [Iluminação];1. Salas de aula [Internet na sala de aula];1. Salas de aula [Acústica];1. Salas de aula [Ventilação];1. Salas de aula [Equipamentos de multimídia];2. Auditório(s) [Dimensão do auditório];2. Auditório(s) [Limpeza];2. Auditório(s) [Iluminação];2. Auditório(s) [Ventilação];2. Auditório(s) [Internet];2. Auditório(s) [Acústica];2. Auditório(s) [Acessibilidade];2. Auditório(s) [Conservação da mobília];2. Auditório(s) [Equipamentos de multmídia];2. Auditório(s) [Segurança contra incêndio];2. Auditório(s) [Sistema de som];3. Das condições da qualidade do acesso à internet [Acesso à internet];3. Das condições da qualidade do acesso à internet [Acesso WIFI];3. Das condições da qualidade do acesso à internet [Velocidade da Internet ];3. Das condições da qualidade do acesso à internet [Uso da internet para atividades acadêmicas];4. Biblioteca [Espaço para estudo individual];4. Biblioteca [Espaço para estudo em grupo];4. Biblioteca [Número de tomadas elétricas disponíveis ];4. Biblioteca [Quantidade do Acervo];4. Biblioteca [Acervo atualizado];4. Biblioteca [Biblioteca virtual ou acesso a obras disponíveis em acervos virtuais];4. Biblioteca [Espaço da biblioteca];4. Biblioteca [Limpeza];4. Biblioteca [Ventilação ];4. Biblioteca [Conservação do mobilário];4. Biblioteca [Segurança contra incêndio];4. Biblioteca [Segurança];4. Biblioteca [Acessibilidade];4. Biblioteca [Acesso à internet];4. Biblioteca [Acesso à internet via Wifi];4. Biblioteca [Informatização do acervo (empréstimo, devolução e renovação)  ];4. Biblioteca [Horário de atendimento];5. Laboratório(s) de informática [Mesas e cadeiras];5. Laboratório(s) de informática [Limpeza];5. Laboratório(s) de informática [Iluminação];5. Laboratório(s) de informática [Internet via cabo (computadores)];5. Laboratório(s) de informática [Internet WIFI];5. Laboratório(s) de informática [Acústica];5. Laboratório(s) de informática [Esquipamentos e programas disponíveis];5. Laboratório(s) de informática [Climatização com ar condicionado];6. Laboratórios, ambientes e cenários para práticas didáticas [Quantidade de laboratórios];6. Laboratórios, ambientes e cenários para práticas didáticas [Dimensões];6. Laboratórios, ambientes e cenários para práticas didáticas [Limpeza];6. Laboratórios, ambientes e cenários para práticas didáticas [Iluminação];6. Laboratórios, ambientes e cenários para práticas didáticas [Segurança contra incêndio];6. Laboratórios, ambientes e cenários para práticas didáticas [Acessibilidade];6. Laboratórios, ambientes e cenários para práticas didáticas [Acústica];6. Laboratórios, ambientes e cenários para práticas didáticas [Equipamentos especializados];6. Laboratórios, ambientes e cenários para práticas didáticas [Materiais disponíveis (ex: material de uso didático)];6. Laboratórios, ambientes e cenários para práticas didáticas [Ventilação (ventilador ou ar condicionado)];7. Espaços de convivência  [Mesas e cadeiras];7. Espaços de convivência  [Dimensão];7. Espaços de convivência  [Limpeza];7. Espaços de convivência  [Iluminação];7. Espaços de convivência  [Internet via cabo (computadores)];7. Espaços de convivência  [Internet WIFI];7. Espaços de convivência  [Materiais disponíveis (ex: jogos, livros, TV, etc.)];7. Espaços de convivência  [Ventilação (ventilador ou ar condicionado)];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Equipamentos Disponíveis];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Acesso à internet para impressões ];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Pastas digitalizadas de materiais];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Atendimento];8. Reprografia (Serviços de fotocópias e impressões, encadernações, etc.) [Preços praticados];9. Refeitório [Espaço do Refeitório];9. Refeitório [Quantitativo de cadeiras e mesas];9. Refeitório [Limpeza];9. Refeitório [Iluminação];9. Refeitório [Conservação do imobiliário];9. Refeitório [Horário de atendimento];9. Refeitório [Qualidade da alimentação];9. Refeitório [Qualidade do atendimento];9. Refeitório [Tempo de espera em fila];9. Refeitório [Segurança contra incêndio];9. Refeitório [Materiais disponíveis (ex: talheres, guardanapo, copos e pratos)];9. Refeitório [Ventilação (ventilador ou ar condicionado)];10. Bebedouros [Temperatura da água];10. Bebedouros [Localização];10. Bebedouros [Quantidade];10. Bebedouros [Conservação];10. Bebedouros [Tempo de espera em fila];11. Lanchonete [Mesas e cadeiras];11. Lanchonete [Limpeza];11. Lanchonete [Iluminação];11. Lanchonete [Internet WIFI];11. Lanchonete [Qualidade da alimentação];11. Lanchonete [Qualidade do atendimento];11. Lanchonete [Preços praticados];12. Instalações sanitárias  [Quantitativo];12. Instalações sanitárias  [Dimensão];12. Instalações sanitárias  [Vasos e mictórios];12. Instalações sanitárias  [Limpeza];12. Instalações sanitárias  [Iluminação];12. Instalações sanitárias  [Ventilação];12. Instalações sanitárias  [Acessibilidade];12. Instalações sanitárias  [Materiais disponíveis (ex: papel higiênico, sabonete, papel toalha, álcool gel, etc.)];13 - Das condições das instalações de acessibilidade [Rampas com corrimão que facilitem a circulação de cadeiras de rodas];13 - Das condições das instalações de acessibilidade [Adaptação de portas e banheiros com espaço suficiente para permitir o acesso de cadeiras de rodas];13 - Das condições das instalações de acessibilidade [Eliminação de barreiras arquitetônicas para circulação, permitindo acesso aos espaços de uso coletivo];13 - Das condições das instalações de acessibilidade [Colocação de barras de apoio nos banheiros aos usuários de cadeiras de rodas];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Horário de Atendimento];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Recepção];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Consultórios];14 - Das espaços de atenção a saúde (Enfermaria, psicologia, odontologia, etc.) [Sala de procedimentos];15 - Das condições de segurança [Quantitativo de Vigilantes];15 - Das condições de segurança [Guaritas];15 - Das condições de segurança [Sistema interno de segurança];15 - Das condições de segurança [Sistema de controle de acesso de pessoas];16 - Em linhas gerais, como você avalia os estacionamentos:;17 - Em linhas gerais, como você avalia a infraestrutura de esporte e lazer:;18 - Em linhas gerais, como você avalia as vias de acesso a outros espaços:
Discente;Barbacena;Bacharelado em Agronomia;Bom;Satisfatório;Satisfatório;Bom;Satisfatório;Inexistente;Satisfatório;Satisfatório;Péssimo;Satisfatório;Bom;Satisfatório;Satisfatório;Péssimo;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Inexistente;Inexistente;Inexistente;Inexistente;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Péssimo;Péssimo;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Bom;Satisfatório;Inexistente;Inexistente;Inexistente;Satisfatório;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Péssimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório
Discente;Barbacena;Tecnologia em Gestão de Turismo;Bom;Satisfatório;Ótimo;Bom;Ótimo;Péssimo;Ótimo;Ruim;Satisfatório;Bom;Satisfatório;Ótimo;Satisfatório;Ruim;Bom;Ruim;Ótimo;Ótimo;Péssimo;Ótimo;Ruim;Ruim;Ruim;Ruim;Satisfatório;Ótimo;Ruim;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Satisfatório;Ótimo;Ruim;Ruim;Ótimo;Ótimo;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Inexistente;Não conheço;Não conheço;Bom;Bom;Bom;Ruim;Inexistente;Satisfatório;Inexistente;Inexistente;Péssimo;Ruim;Ruim;Ruim;Ruim;Bom;Bom;Ótimo;Ótimo;Ótimo;Ruim;Ótimo;Ótimo;Ruim;Não conheço;Ótimo;Inexistente;Bom;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Bom;Ruim;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Inexistente;Satisfatório;Inexistente;Ruim;Ruim;Satisfatório;Ruim;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom
Discente;Barbacena;Tecnologia em Alimentos;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ruim;Satisfatório;Satisfatório;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ruim;Bom;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Satisfatório;Bom;Ótimo;Satisfatório;Ruim;Ruim;Bom;Bom;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Bom;Bom;Ótimo;Bom;Bom;Bom;Bom;Ótimo;Bom;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Satisfatório;Satisfatório;Ruim;Satisfatório;Bom;Bom;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Ruim;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Bom;Bom;Inexistente;Bom;Bom;Bom;Satisfatório;Satisfatório;Bom;Satisfatório;Bom;Ruim;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Ruim;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Bom;Ruim;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Inexistente;Ótimo;Satisfatório;Satisfatório
Discente;Barbacena;Técnico;Ótimo;Ruim;Ótimo;Ótimo;Ruim;Bom;Não conheço;Péssimo;Ruim;Ótimo;Ótimo;Bom;Bom;Inexistente;Bom;Bom;Ótimo;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Ótimo;Bom;Bom;Péssimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Bom;Bom;Bom;Péssimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Péssimo;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Bom;Ótimo;Péssimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Péssimo;Bom;Bom;Bom;Bom;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ótimo;Ótimo;Ótimo
Discente;Barbacena;Licenciatura em Ciências Biológicas;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Bom;Bom;Bom;Bom;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Satisfatório;Ótimo;Bom;Satisfatório;Bom;Bom;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Satisfatório;Bom;Ótimo;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Ótimo;Bom;Bom;Ótimo;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Bom;Bom;Bom;Bom;Bom;Satisfatório;Satisfatório;Bom;Satisfatório;Bom;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Não conheço;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Bom;Bom;Bom;Não conheço;Bom
Discente;Barbacena;Técnico;Bom;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Bom;Bom;Ótimo;Ótimo;Bom;Ótimo;Bom;Ótimo;Bom;Bom;Ótimo;Bom;Bom;Ótimo;Ótimo;Ótimo;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Ótimo;Bom;Bom;Bom;Ótimo;Bom;Satisfatório;Bom;Bom;Ótimo;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Bom;Bom;Ótimo;Bom;Não conheço;Bom;Não conheço;Bom;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Bom;Bom;Não conheço;Não conheço;Não conheço
Discente;Barbacena;Licenciatura em Ciências Biológicas;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Ruim;Satisfatório;Satisfatório;Bom;Ótimo;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ótimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ótimo;Ótimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Não conheço;Bom;Bom;Bom;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Bom;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Ruim;Inexistente;Inexistente;Não conheço;Inexistente;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório
Discente;Barbacena;Técnico;Ótimo;Ótimo;Ótimo;Ruim;Satisfatório;Péssimo;Bom;Inexistente;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Péssimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Péssimo;Péssimo;Péssimo;Péssimo;Ruim;Satisfatório;Ruim;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Péssimo;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Péssimo;Bom;Péssimo;Péssimo;Péssimo;Péssimo;Péssimo;Péssimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ótimo;Ótimo;Ótimo;Péssimo;Ótimo;Ótimo;Péssimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Péssimo;Bom;Bom;Bom;Inexistente;Péssimo;Péssimo;Ruim;Satisfatório;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo
Discente;Barbacena;Bacharelado em Administração;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Péssimo;Satisfatório;Ruim;Bom;Ótimo;Ótimo;Ótimo;Bom;Péssimo;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Péssimo;Péssimo;Péssimo;Péssimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Ótimo;Bom;Ótimo;Ótimo;Ótimo;Péssimo;Ótimo;Bom;Ruim;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ruim;Ruim;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Péssimo;Satisfatório;Ruim;Péssimo;Péssimo;Péssimo;Péssimo;Péssimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ruim;Ótimo;Ótimo;Ótimo;Ótimo;Péssimo;Ótimo;Ótimo;Satisfatório;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Satisfatório;Ótimo;Ótimo;Satisfatório;Ótimo;Péssimo;Ótimo;Ótimo;Ótimo;Ótimo;Inexistente;Inexistente;Inexistente;Inexistente;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Bom;Ótimo
Discente;Barbacena;Técnico;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Ruim;Satisfatório;Bom;Bom;Ótimo;Satisfatório;Bom;Ruim;Não conheço;Ruim;Ótimo;Satisfatório;Satisfatório;Bom;Satisfatório;Péssimo;Ruim;Péssimo;Inexistente;Ótimo;Ótimo;Bom;Satisfatório;Satisfatório;Não conheço;Ótimo;Bom;Bom;Ruim;Bom;Satisfatório;Satisfatório;Ruim;Ruim;Bom;Satisfatório;Satisfatório;Satisfatório;Bom;Não conheço;Não conheço;Satisfatório;Péssimo;Péssimo;Não conheço;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Não conheço;Não conheço;Bom;Ruim;Satisfatório;Ruim;Péssimo;Não conheço;Péssimo;Inexistente;Ótimo;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Ruim;Ruim;Ruim;Bom;Satisfatório;Satisfatório;Bom;Não conheço;Satisfatório;Bom;Ruim;Péssimo;Satisfatório;Péssimo;Inexistente;Satisfatório;Péssimo;Bom;Inexistente;Satisfatório;Não conheço;Satisfatório;Satisfatório;Não conheço;Não conheço;Não conheço;Não conheço;Satisfatório;Satisfatório;Péssimo;Ruim;Satisfatório;Não conheço;Satisfatório
Discente;Barbacena;Tecnologia em Sistemas para Internet;Bom;Bom;Bom;Satisfatório;Bom;Ruim;Satisfatório;Péssimo;Satisfatório;Bom;Bom;Satisfatório;Satisfatório;Ruim;Satisfatório;Ruim;Satisfatório;Ruim;Ruim;Ruim;Bom;Bom;Bom;Bom;Ruim;Satisfatório;Ruim;Ruim;Ruim;Não conheço;Satisfatório;Bom;Bom;Bom;Satisfatório;Bom;Bom;Bom;Bom;Ruim;Satisfatório;Satisfatório;Satisfatório;Bom;Bom;Satisfatório;Bom;Bom;Inexistente;Bom;Bom;Bom;Bom;Ruim;Bom;Bom;Bom;Satisfatório;Inexistente;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Ruim;Inexistente;Inexistente;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Péssimo;Ruim;Ruim;Satisfatório;Ruim;Ruim;Péssimo;Ruim;Péssimo;Não conheço;Péssimo;Péssimo;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Não conheço;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Péssimo;Péssimo;Péssimo;Péssimo;Ruim;Satisfatório;Não conheço;Não conheço;Satisfatório;Ruim;Ruim
Discente;Barbacena;Licenciatura em Química;Satisfatório;Ruim;Ruim;Satisfatório;Ruim;Inexistente;Péssimo;Péssimo;Péssimo;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Satisfatório;Ruim;Bom;Ruim;Péssimo;Péssimo;Inexistente;Inexistente;Inexistente;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Inexistente;Bom;Bom;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Ruim;Péssimo;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Inexistente;Ruim;Ruim;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Satisfatório;Ruim;Satisfatório;Satisfatório;Ruim;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Ruim;Péssimo;Péssimo;Péssimo;Péssimo;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório
Discente;Barbacena;Tecnologia em Gestão de Turismo;Bom;Bom;Bom;Bom;Bom;Péssimo;Bom;Satisfatório;Satisfatório;Bom;Bom;Bom;Bom;Péssimo;Bom;Péssimo;Bom;Satisfatório;Bom;Satisfatório;Péssimo;Péssimo;Péssimo;Péssimo;Ruim;Satisfatório;Não conheço;Ruim;Ruim;Bom;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Péssimo;Péssimo;Bom;Bom;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Ruim;Bom;Bom;Ruim;Inexistente;Péssimo;Ruim;Inexistente;Inexistente;Inexistente;Inexistente;Não conheço;Inexistente;Satisfatório;Satisfatório;Bom;Bom;Bom;Satisfatório;Bom;Bom;Ruim;Bom;Bom;Bom;Bom;Bom;Bom;Satisfatório;Bom;Ruim;Bom;Bom;Péssimo;Péssimo;Ruim;Satisfatório;Bom;Bom;Bom;Bom;Bom;Bom;Ruim;Ruim;Ruim;Satisfatório;Satisfatório;Bom;Não conheço;Não conheço;Não conheço;Não conheço;Bom;Bom;Bom;Não conheço;Bom;Péssimo;Satisfatório
Discente;Barbacena;Técnico;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Ruim;Ruim;Ruim;Ruim;Ótimo;Ótimo;Ótimo;Satisfatório;Ruim;Bom;Ótimo;Bom;Satisfatório;Satisfatório;Bom;Satisfatório;Ruim;Ruim;Ruim;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Satisfatório;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Bom;Ótimo;Satisfatório;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Satisfatório;Ótimo;Bom;Ruim;Ruim;Satisfatório;Bom;Ruim;Ótimo;Ótimo;Ótimo;Ótimo;Satisfatório;Ótimo;Bom;Ótimo;Satisfatório;Ótimo;Ótimo;Bom;Bom;Ótimo;Ótimo;Bom;Ótimo;Satisfatório;Satisfatório;Satisfatório;Ruim;Ótimo;Bom;Ruim;Satisfatório;Satisfatório;Satisfatório;Ruim;Ruim;Ruim;Satisfatório;Ruim;Bom;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Ótimo;Bom;Satisfatório
Discente;Barbacena;Licenciatura em Educação Física;Satisfatório;Bom;Satisfatório;Satisfatório;Bom;Inexistente;Satisfatório;Bom;Satisfatório;Bom;Bom;Bom;Bom;Não conheço;Bom;Satisfatório;Bom;Satisfatório;Não conheço;Satisfatório;Inexistente;Inexistente;Inexistente;Inexistente;Satisfatório;Bom;Satisfatório;Ótimo;Ótimo;Não conheço;Bom;Bom;Bom;Bom;Não conheço;Não conheço;Satisfatório;Satisfatório;Inexistente;Ótimo;Bom;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Não conheço;Ruim;Satisfatório;Satisfatório;Satisfatório;Não conheço;Satisfatório;Satisfatório;Ruim;Ruim;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Satisfatório;Inexistente;Inexistente;Satisfatório;Satisfatório;Inexistente;Inexistente;Inexistente;Inexistente;Inexistente;Ótimo;Ótimo;Bom;Bom;Satisfatório;Bom;Satisfatório;Satisfatório;Bom;Não conheço;Ótimo;Bom;Bom;Satisfatório;Satisfatório;Bom;Bom;Ótimo;Bom;Bom;Inexistente;Bom;Satisfatório;Satisfatório;Bom;Bom;Bom;Satisfatório;Bom;Satisfatório;Satisfatório;Inexistente;Satisfatório;Ruim;Satisfatório;Ruim;Satisfatório;Satisfatório;Não conheço;Não conheço;Bom;Bom;Bom;Bom;Bom;Bom;Bom
